"year","country","sex","age","population","gdp_per_capita","suicides_no","suicide_per_100k"
2010,"Qatar","male","25-34",466496,74055,20,4.28728220606393
2010,"Qatar","male","35-54",523563,74055,18,3.43798167555767
2010,"Qatar","male","5-14",72634,74055,0,0
2010,"Qatar","male","55-74",49265,74055,0,0
2010,"Qatar","male","75+",2049,74055,0,0
2010,"Republic of Korea","female","15-24",3137470,22994,372,11.8566870758924
2010,"Republic of Korea","female","25-34",3756347,22994,972,25.8762036627607
2010,"Republic of Korea","female","35-54",8411310,22994,1745,20.7458766827046
2010,"Republic of Korea","female","5-14",2793259,22994,34,1.2172161621962
2010,"Republic of Korea","female","55-74",4424476,22994,1200,27.1218557858603
2010,"Republic of Korea","female","75+",1275018,22994,914,71.6852624825689
2010,"Republic of Korea","male","15-24",3509674,22994,493,14.0468886853879
2010,"Republic of Korea","male","25-34",3936496,22994,1301,33.0496969894038
2010,"Republic of Korea","male","35-54",8681362,22994,4050,46.6516659482694
2010,"Republic of Korea","male","5-14",3054724,22994,27,0.883876906718905
2010,"Republic of Korea","male","55-74",3986626,22994,3298,82.7265963749797
2010,"Republic of Korea","male","75+",631853,22994,1152,182.320887928047
2010,"Romania","female","15-24",1433832,8190,38,2.6502407534495
2010,"Romania","female","25-34",1649535,8190,36,2.18243323118333
2010,"Romania","female","35-54",3050480,8190,147,4.81891374472214
2010,"Romania","female","5-14",1050796,8190,5,0.475829751921401
2010,"Romania","female","55-74",2425485,8190,177,7.2975095702509
2010,"Romania","female","75+",861006,8190,59,6.8524493441393
2010,"Romania","male","15-24",1495092,8190,177,11.8387363453219
2010,"Romania","male","25-34",1734890,8190,263,15.1594625595859
2010,"Romania","male","35-54",3038553,8190,995,32.74584975151
2010,"Romania","male","5-14",1107850,8190,11,0.992914203186352
2010,"Romania","male","55-74",1977886,8190,704,35.5935579704796
2010,"Romania","male","75+",523244,8190,154,29.4317756152006
2010,"Russian Federation","female","15-24",10241329,11307,763,7.4502049489866
2010,"Russian Federation","female","25-34",11473939,11307,893,7.78285469357995
2010,"Russian Federation","female","35-54",21894031,11307,1680,7.673324295558
2010,"Russian Federation","female","5-14",6682338,11307,64,0.957748620318218
2010,"Russian Federation","female","55-74",16921727,11307,1354,8.00154735979371
2010,"Russian Federation","female","75+",5711389,11307,1041,18.2267395899666
2010,"Russian Federation","male","15-24",10546669,11307,3934,37.3008767033459
2010,"Russian Federation","male","25-34",11398127,11307,6508,57.0971002516466
2010,"Russian Federation","male","35-54",19786280,11307,10304,52.0764893653582
2010,"Russian Federation","male","5-14",7012170,11307,131,1.86818060600356
2010,"Russian Federation","male","55-74",11174530,11307,5178,46.3375193408582
2010,"Russian Federation","male","75+",2023458,11307,1506,74.4270451870017
2010,"Saint Lucia","female","15-24",15678,8557,1,6.37836458731981
2010,"Saint Lucia","female","25-34",13885,8557,0,0
2010,"Saint Lucia","female","35-54",23787,8557,0,0
2010,"Saint Lucia","female","5-14",14411,8557,0,0
2010,"Saint Lucia","female","55-74",10814,8557,0,0
2010,"Saint Lucia","female","75+",3852,8557,0,0
2010,"Saint Lucia","male","15-24",15545,8557,0,0
2010,"Saint Lucia","male","25-34",13280,8557,0,0
2010,"Saint Lucia","male","35-54",22681,8557,1,4.40897667651338
2010,"Saint Lucia","male","5-14",14494,8557,0,0
2010,"Saint Lucia","male","55-74",10246,8557,2,19.5198126097989
2010,"Saint Lucia","male","75+",2830,8557,0,0
2010,"Saint Vincent and Grenadines","female","15-24",10100,6809,0,0
2010,"Saint Vincent and Grenadines","female","25-34",8656,6809,0,0
2010,"Saint Vincent and Grenadines","female","35-54",13330,6809,0,0
2010,"Saint Vincent and Grenadines","female","5-14",9754,6809,0,0
2010,"Saint Vincent and Grenadines","female","55-74",5951,6809,0,0
2010,"Saint Vincent and Grenadines","female","75+",1741,6809,0,0
2010,"Saint Vincent and Grenadines","male","15-24",10289,6809,0,0
2010,"Saint Vincent and Grenadines","male","25-34",8930,6809,4,44.7928331466965
2010,"Saint Vincent and Grenadines","male","35-54",14386,6809,0,0
2010,"Saint Vincent and Grenadines","male","5-14",9962,6809,1,10.0381449508131
2010,"Saint Vincent and Grenadines","male","55-74",5730,6809,0,0
2010,"Saint Vincent and Grenadines","male","75+",1221,6809,0,0
2010,"Serbia","female","15-24",434665,5682,6,1.38037339100227
2010,"Serbia","female","25-34",505753,5682,18,3.55904957558334
2010,"Serbia","female","35-54",1008522,5682,64,6.34592006917053
2010,"Serbia","female","5-14",367970,5682,0,0
2010,"Serbia","female","55-74",929555,5682,128,13.7700297454158
2010,"Serbia","female","75+",330923,5682,88,26.5922888406064
2010,"Serbia","male","15-24",456237,5682,29,6.35634549587166
2010,"Serbia","male","25-34",520649,5682,77,14.7892342057701
2010,"Serbia","male","35-54",982567,5682,252,25.6471059988784
2010,"Serbia","male","5-14",387725,5682,0,0
2010,"Serbia","male","55-74",802176,5682,341,42.5093745013563
2010,"Serbia","male","75+",218129,5682,204,93.5226402724993
2010,"Seychelles","female","15-24",6988,11563,0,0
2010,"Seychelles","female","25-34",7012,11563,0,0
2010,"Seychelles","female","35-54",13106,11563,0,0
2010,"Seychelles","female","5-14",6498,11563,0,0
2010,"Seychelles","female","55-74",5031,11563,0,0
2010,"Seychelles","female","75+",1961,11563,0,0
2010,"Seychelles","male","15-24",8078,11563,0,0
2010,"Seychelles","male","25-34",8490,11563,2,23.5571260306243
2010,"Seychelles","male","35-54",14068,11563,4,28.4333238555587
2010,"Seychelles","male","5-14",6811,11563,0,0
2010,"Seychelles","male","55-74",4827,11563,0,0
2010,"Seychelles","male","75+",1015,11563,0,0
2010,"Singapore","female","15-24",252900,66099,13,5.14037168841439
2010,"Singapore","female","25-34",296900,66099,12,4.04176490400808
2010,"Singapore","female","35-54",630600,66099,34,5.39169045353631
2010,"Singapore","female","5-14",224500,66099,0,0
2010,"Singapore","female","55-74",329000,66099,28,8.51063829787234
2010,"Singapore","female","75+",80900,66099,12,14.8331273176761
2010,"Singapore","male","15-24",257900,66099,7,2.71423032183017
2010,"Singapore","male","25-34",274300,66099,20,7.29128691213999
2010,"Singapore","male","35-54",625200,66099,94,15.0351887396033
2010,"Singapore","male","5-14",235500,66099,1,0.424628450106157
2010,"Singapore","male","55-74",315800,66099,48,15.1994933502217
2010,"Singapore","male","75+",53300,66099,27,50.656660412758
2010,"Slovakia","female","15-24",378865,17387,7,1.84762382378948
2010,"Slovakia","female","25-34",451905,17387,8,1.77028357730054
2010,"Slovakia","female","35-54",776865,17387,39,5.0201772508737
2010,"Slovakia","female","5-14",266794,17387,1,0.374821022961536
2010,"Slovakia","female","55-74",585761,17387,26,4.4386703792161
2010,"Slovakia","female","75+",192666,17387,11,5.70936231613258
2010,"Slovakia","male","15-24",395147,17387,42,10.6289558063202
2010,"Slovakia","male","25-34",472324,17387,76,16.0906496388073
2010,"Slovakia","male","35-54",779236,17387,239,30.6710675584804
2010,"Slovakia","male","5-14",280990,17387,4,1.42353820420656
2010,"Slovakia","male","55-74",472869,17387,145,30.6638836548812
2010,"Slovakia","male","75+",94140,17387,33,35.0541746335245
2010,"Slovenia","female","15-24",112313,24689,1,0.890368879826912
2010,"Slovenia","female","25-34",145274,24689,5,3.44177209961865
2010,"Slovenia","female","35-54",297867,24689,25,8.39300761749371
2010,"Slovenia","female","5-14",89510,24689,0,0
2010,"Slovenia","female","55-74",234322,24689,35,14.9367110215857
2010,"Slovenia","female","75+",104453,24689,12,11.488420629374
2010,"Slovenia","male","15-24",121143,24689,25,20.6367681170187
2010,"Slovenia","male","25-34",161002,24689,32,19.875529496528
2010,"Slovenia","male","35-54",315209,24689,121,38.3872287910561
2010,"Slovenia","male","5-14",95051,24689,2,2.10413357039905
2010,"Slovenia","male","55-74",217743,24689,107,49.1405004982939
2010,"Slovenia","male","75+",50887,24689,49,96.2917837561656
2010,"South Africa","female","15-24",5099408,8128,32,0.627523822373107
2010,"South Africa","female","25-34",4402203,8128,20,0.454317985790296
2010,"South Africa","female","35-54",5795087,8128,28,0.483167897220525
2010,"South Africa","female","5-14",5109731,8128,2,0.0391410037045003
2010,"South Africa","female","55-74",2654031,8128,8,0.301428280227322
2010,"South Africa","female","75+",516647,8128,4,0.774223018811684
2010,"South Africa","male","15-24",5175095,8128,56,1.0821057391217
2010,"South Africa","male","25-34",4588964,8128,106,2.30988955241314
2010,"South Africa","male","35-54",5336625,8128,85,1.59276696413932
2010,"South Africa","male","5-14",5179048,8128,8,0.154468543253509
2010,"South Africa","male","55-74",2069020,8128,35,1.69162212061749
2010,"South Africa","male","75+",250341,8128,9,3.59509628866227
2010,"Spain","female","15-24",2348349,32839,23,0.979411492925455
2010,"Spain","female","25-34",3550860,32839,59,1.66156930996998
2010,"Spain","female","35-54",7026589,32839,281,3.99909543592204
2010,"Spain","female","5-14",2161906,32839,0,0
2010,"Spain","female","55-74",4648706,32839,207,4.45285204097656
2010,"Spain","female","75+",2436769,32839,120,4.92455378412972
2010,"Spain","male","15-24",2455458,32839,99,4.0318343869046
2010,"Spain","male","25-34",3734261,32839,272,7.28390436554917
2010,"Spain","male","35-54",7176013,32839,971,13.5311906486234
2010,"Spain","male","5-14",2285012,32839,3,0.131290338956644
2010,"Spain","male","55-74",4217377,32839,635,15.0567520997056
2010,"Spain","male","75+",1554056,32839,488,31.4016998100455
2010,"Suriname","female","15-24",45832,9176,10,21.8188165473905
2010,"Suriname","female","25-34",38855,9176,7,18.0156993951872
2010,"Suriname","female","35-54",67102,9176,14,20.8637596494888
2010,"Suriname","female","5-14",48769,9176,4,8.20193155488117
2010,"Suriname","female","55-74",30084,9176,3,9.97207818109294
2010,"Suriname","female","75+",6758,9176,4,59.1891092039065
2010,"Suriname","male","15-24",48112,9176,18,37.4127036913868
2010,"Suriname","male","25-34",39368,9176,19,48.2625482625483
2010,"Suriname","male","35-54",68450,9176,40,58.4368151935719
2010,"Suriname","male","5-14",52202,9176,2,3.83127083253515
2010,"Suriname","male","55-74",25526,9176,10,39.1757423803181
2010,"Suriname","male","75+",4994,9176,5,100.120144173008
2010,"Sweden","female","15-24",607958,55352,31,5.09903644659664
2010,"Sweden","female","25-34",564791,55352,31,5.48875601771275
2010,"Sweden","female","35-54",1234672,55352,100,8.09931706558503
2010,"Sweden","female","5-14",487899,55352,2,0.409920905761233
2010,"Sweden","female","55-74",1063334,55352,105,9.8746019594972
2010,"Sweden","female","75+",480218,55352,34,7.08011777984165
2010,"Sweden","male","15-24",639346,55352,87,13.607655322783
2010,"Sweden","male","25-34",593020,55352,106,17.874607939024
2010,"Sweden","male","35-54",1273933,55352,280,21.9791778688518
2010,"Sweden","male","5-14",514297,55352,1,0.19444017756277
2010,"Sweden","male","55-74",1044678,55352,263,25.1752214557979
2010,"Sweden","male","75+",318979,55352,101,31.6635264390446
2010,"Switzerland","female","15-24",455057,78474,15,3.29629035483467
2010,"Switzerland","female","25-34",519835,78474,32,6.15579943635961
2010,"Switzerland","female","35-54",1193316,78474,103,8.63141028864106
2010,"Switzerland","female","5-14",386816,78474,0,0
2010,"Switzerland","female","55-74",840601,78474,96,11.4204004039967
2010,"Switzerland","female","75+",391055,78474,36,9.2058661825063
2010,"Switzerland","male","15-24",472649,78474,47,9.94395418164431
2010,"Switzerland","male","25-34",519177,78474,74,14.2533278631372
2010,"Switzerland","male","35-54",1213413,78474,267,22.0040497340971
2010,"Switzerland","male","5-14",410594,78474,2,0.487099178263686
2010,"Switzerland","male","55-74",796644,78474,220,27.615848484392
2010,"Switzerland","male","75+",239990,78474,114,47.5019792491354
2010,"Thailand","female","15-24",4702548,5707,120,2.55180808361765
2010,"Thailand","female","25-34",5237458,5707,164,3.13129002657396
2010,"Thailand","female","35-54",10369541,5707,345,3.32705179525304
2010,"Thailand","female","5-14",4244226,5707,14,0.329859908496861
2010,"Thailand","female","55-74",4724470,5707,164,3.47128884298133
2010,"Thailand","female","75+",1146473,5707,41,3.57618539642887
2010,"Thailand","male","15-24",4905031,5707,387,7.88985839233228
2010,"Thailand","male","25-34",5293421,5707,688,12.9972658513275
2010,"Thailand","male","35-54",9786527,5707,1166,11.9143389682571
2010,"Thailand","male","5-14",4496770,5707,16,0.355810948747657
2010,"Thailand","male","55-74",4075634,5707,511,12.5379266146077
2010,"Thailand","male","75+",787665,5707,145,18.4088413221357
2010,"Trinidad and Tobago","female","15-24",108605,18000,9,8.28691128401086
2010,"Trinidad and Tobago","female","25-34",116210,18000,9,7.74460029257379
2010,"Trinidad and Tobago","female","35-54",183641,18000,8,4.3563256571245
2010,"Trinidad and Tobago","female","5-14",87897,18000,1,1.13769525694847
2010,"Trinidad and Tobago","female","55-74",102440,18000,4,3.90472471690746
2010,"Trinidad and Tobago","female","75+",24200,18000,0,0
2010,"Trinidad and Tobago","male","15-24",110950,18000,17,15.3222172149617
2010,"Trinidad and Tobago","male","25-34",116664,18000,38,32.5721730782418
2010,"Trinidad and Tobago","male","35-54",181184,18000,48,26.4924055104203
2010,"Trinidad and Tobago","male","5-14",90237,18000,1,1.10819286988708
2010,"Trinidad and Tobago","male","55-74",94335,18000,21,22.2610907934489
2010,"Trinidad and Tobago","male","75+",14639,18000,4,27.3242707835235
2010,"Turkey","female","15-24",6118805,11525,95,1.55259074280027
2010,"Turkey","female","25-34",6170592,11525,61,0.988559930716534
2010,"Turkey","female","35-54",9153406,11525,110,1.20173845670125
2010,"Turkey","female","5-14",6182454,11525,25,0.404370174044158
2010,"Turkey","female","55-74",4537405,11525,57,1.25622464822955
2010,"Turkey","female","75+",1226764,11525,28,2.28242758998471
2010,"Turkey","male","15-24",6411111,11525,238,3.71230509033458
2010,"Turkey","male","25-34",6363299,11525,248,3.89734947234131
2010,"Turkey","male","35-54",9318882,11525,397,4.26016768964346
2010,"Turkey","male","5-14",6519482,11525,27,0.414143332246335
2010,"Turkey","male","55-74",4131848,11525,175,4.23539297670195
2010,"Turkey","male","75+",841083,11525,63,7.49034280802251
2010,"Turkmenistan","female","15-24",547882,4962,22,4.01546318367824
2010,"Turkmenistan","female","25-34",424446,4962,9,2.12041107702747
2010,"Turkmenistan","female","35-54",601270,4962,9,1.49683170622183
2010,"Turkmenistan","female","5-14",477152,4962,5,1.04788411240024
2010,"Turkmenistan","female","55-74",217434,4962,2,0.919819347480155
2010,"Turkmenistan","female","75+",52217,4962,0,0
2010,"Turkmenistan","male","15-24",554957,4962,42,7.56815392904315
2010,"Turkmenistan","male","25-34",419805,4962,40,9.52823334643465
2010,"Turkmenistan","male","35-54",559144,4962,35,6.25956819710128
2010,"Turkmenistan","male","5-14",488434,4962,2,0.409471904085301
2010,"Turkmenistan","male","55-74",178934,4962,10,5.58865279935619
2010,"Turkmenistan","male","75+",29510,4962,2,6.77736360555744
2010,"Ukraine","female","15-24",3125122,3141,154,4.92780761839058
2010,"Ukraine","female","25-34",3534635,3141,170,4.80954893503855
2010,"Ukraine","female","35-54",6928455,3141,458,6.61042036067204
2010,"Ukraine","female","5-14",1993721,3141,15,0.752362040626547
2010,"Ukraine","female","55-74",5860094,3141,479,8.17393031579357
2010,"Ukraine","female","75+",2016954,3141,303,15.0226529707668
2010,"Ukraine","male","15-24",3271660,3141,843,25.7667361522897
2010,"Ukraine","male","25-34",3589324,3141,1457,40.5926018381177
2010,"Ukraine","male","35-54",6203439,3141,2853,45.9906190743554
2010,"Ukraine","male","5-14",2102478,3141,35,1.66470231793151
2010,"Ukraine","male","55-74",3866232,3141,1827,47.2553121488829
2010,"Ukraine","male","75+",804695,3141,495,61.5139897725225
2010,"United Arab Emirates","female","15-24",385198,36964,6,1.55764048619152
2010,"United Arab Emirates","female","25-34",587552,36964,14,2.38276782310332
2010,"United Arab Emirates","female","35-54",533458,36964,1,0.18745618211743
2010,"United Arab Emirates","female","5-14",329210,36964,0,0
2010,"United Arab Emirates","female","55-74",55621,36964,1,1.79788209489222
2010,"United Arab Emirates","female","75+",6996,36964,0,0
2010,"United Arab Emirates","male","15-24",730245,36964,10,1.36940341940034
2010,"United Arab Emirates","male","25-34",2271630,36964,39,1.71682888498567
2010,"United Arab Emirates","male","35-54",2405804,36964,34,1.41324895959937
2010,"United Arab Emirates","male","5-14",346223,36964,0,0
2010,"United Arab Emirates","male","55-74",177232,36964,5,2.82116096415997
2010,"United Arab Emirates","male","75+",10567,36964,1,9.46342386675499
2010,"United Kingdom","female","15-24",3995780,41798,106,2.65279870263128
2010,"United Kingdom","female","25-34",4012797,41798,133,3.31439641726207
2010,"United Kingdom","female","35-54",8788212,41798,400,4.55155155565205
2010,"United Kingdom","female","5-14",3426430,41798,3,0.0875546851971294
2010,"United Kingdom","female","55-74",6570278,41798,232,3.53105302393597
